username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BernieSanders;2016-02-09 16:15;1291;2450;"Health care is recognized as a right for every man, woman, and child. #NHPrimary pic.twitter.com/4YlR92sFrl";;;#NHPrimary;"697181978085314560";https://twitter.com/BernieSanders/status/697181978085314560
BernieSanders;2016-02-09 16:12;1429;2503;"Students are graduating college without the crushing debt. #NHPrimary pic.twitter.com/sU1V0gRKXw";;;#NHPrimary;"697181375263305728";https://twitter.com/BernieSanders/status/697181375263305728
BernieSanders;2016-02-09 16:12;2706;6524;"I want you to imagine eight years from now: The minimum wage is a living wage. #NHPrimary pic.twitter.com/woJCvLRV6N";;;#NHPrimary;"697181214717902848";https://twitter.com/BernieSanders/status/697181214717902848
BernieSanders;2016-02-09 16:05;981;2669;"New Hampshire, by voting today, you'll say loudly and clearly: this country belongs to all of us, not just the billionaire class. #NHPrimary";;;#NHPrimary;"697179505685884928";https://twitter.com/BernieSanders/status/697179505685884928
BernieSanders;2016-02-09 13:58;1211;2559;"Voting for Bernie in the #NHPrimary ? Use #iVoted and share this image! pic.twitter.com/Swv2Kxocgt";;;#NHPrimary #iVoted;"697147678589743104";https://twitter.com/BernieSanders/status/697147678589743104
BernieSanders;2016-02-09 11:37;1940;4141;""I'm Ben. And, I'm Jerry. I'm a person. And I'm a person. Ben & Jerry's, not a person. Go out and vote today!" https:// amp.twimg.com/v/f280ed01-af3 d-40e5-8df7-e23b7f3a9fc9 …";;;;"697112036522602497";https://twitter.com/BernieSanders/status/697112036522602497
BernieSanders;2016-02-09 09:49;1312;3256;"It is insane that low-wage workers for companies like McDonald’s must work when they are sick just because they can’t afford to stay home.";;;;"697084803871408129";https://twitter.com/BernieSanders/status/697084803871408129
BernieSanders;2016-02-09 08:48;1310;3910;"Our volunteers are up bright and early making sure folks remember to vote for the New Hampshire primary! pic.twitter.com/yxT8F87eIk";;;;"697069652535615488";https://twitter.com/BernieSanders/status/697069652535615488
BernieSanders;2016-02-09 08:03;2617;6343;"New Hampshire, if turnout is high today, I believe we will win. I urge you to come out and vote today. Thank you.";;;;"697058246981459969";https://twitter.com/BernieSanders/status/697058246981459969
BernieSanders;2016-02-08 23:44;1661;4857;"Honored to have the unanimous support of the people of Dixville Notch. First votes cast in the #FITN .";;;#FITN;"696932568890007553";https://twitter.com/BernieSanders/status/696932568890007553
BernieSanders;2016-02-08 20:44;1510;3507;"We are the only advanced economy that doesn’t guarantee its workers some form of paid family leave, paid sick leave or paid vacation time.";;;;"696887258754908160";https://twitter.com/BernieSanders/status/696887258754908160
BernieSanders;2016-02-08 19:53;1501;4079;"This is a people's campaign. pic.twitter.com/iy45wvALPX";;;;"696874540182433792";https://twitter.com/BernieSanders/status/696874540182433792
BernieSanders;2016-02-08 18:17;1077;2772;"Fraud is the business model on Wall Street. pic.twitter.com/sohtAZbtJ6";;;;"696850309650448384";https://twitter.com/BernieSanders/status/696850309650448384
BernieSanders;2016-02-08 17:09;1392;3331;"We must increase the min. wage to $15, which will increase the wages of nearly 60 percent of Latinos. #VoteTogether pic.twitter.com/1NrLAgjol8";;;#VoteTogether;"696833226384543745";https://twitter.com/BernieSanders/status/696833226384543745
BernieSanders;2016-02-08 14:48;4538;7745;"If there is a high turnout tomorrow, I think we are going to win. I urge you all: come out and vote. #VoteTogether https:// amp.twimg.com/v/1113f33c-954 f-420b-a3c3-9bae07996c9a …";;;#VoteTogether;"696797800462360576";https://twitter.com/BernieSanders/status/696797800462360576
BernieSanders;2016-02-08 13:39;1850;3611;"To those who want to divide us up: We’re not gonna hate Latinos. We’re not gonna hate Muslims. We are going to stand TOGETHER. #VoteTogether";;;#VoteTogether;"696780371124449280";https://twitter.com/BernieSanders/status/696780371124449280
BernieSanders;2016-02-08 13:34;1042;2357;"Our job is not to divide. Our job is to bring people together. #VoteTogether pic.twitter.com/QmjkTW7TMt";;;#VoteTogether;"696779143665602560";https://twitter.com/BernieSanders/status/696779143665602560
BernieSanders;2016-02-08 13:23;1070;2239;"Together we will address the real issues facing our nation, not allow them to divide us. #VoteTogether pic.twitter.com/JyCFAFuhfX";;;#VoteTogether;"696776464679596032";https://twitter.com/BernieSanders/status/696776464679596032
BernieSanders;2016-02-08 13:07;1179;2619;"Standing together, we will create the grassroots political revolution that this country needs. #VoteTogether pic.twitter.com/Jho0aX07VP";;;#VoteTogether;"696772253384646656";https://twitter.com/BernieSanders/status/696772253384646656
BernieSanders;2016-02-08 09:48;1492;2251;"We have come a long way in New Hampshire. Please come out to vote tomorrow tonight. http:// berniesanders.com/NHVotes pic.twitter.com/qGv7WXPDTC";;;;"696722175705817088";https://twitter.com/BernieSanders/status/696722175705817088
BernieSanders;2016-02-07 14:37;5660;12210;"I’m not running for president because it’s my turn, but because it’s everyone's turn to live in a nation of hope and opportunity for all.";;;;"696432498541113344";https://twitter.com/BernieSanders/status/696432498541113344
BernieSanders;2016-02-07 12:02;1981;3244;"African-Americans are twice as likely to be arrested and almost four times as likely to experience use of force during police encounters.";;;;"696393496769359874";https://twitter.com/BernieSanders/status/696393496769359874
BernieSanders;2016-02-07 10:30;2131;4137;"If you want at least four more years of Larry David on @NBCSNL , vote for Bernie! #BernieOnSNL https://www. youtube.com/watch?v=nn4tP7 ogWIA&feature=youtu.be …";;@NBCSNL;#BernieOnSNL;"696370513803919364";https://twitter.com/BernieSanders/status/696370513803919364
BernieSanders;2016-02-06 23:09;1343;3324;""Things in New Hampshire are pretty, pretty, pretty good!" Help us win: http:// BernieSanders.com/WIN #BernieOnSNL";;;#BernieOnSNL;"696199193015222272";https://twitter.com/BernieSanders/status/696199193015222272
BernieSanders;2016-02-06 22:35;1454;3328;"Live from New York it's Saturday Night! #BernieOnSNL http:// berniesanders.com/pennies";;;#BernieOnSNL;"696190448054833152";https://twitter.com/BernieSanders/status/696190448054833152
BernieSanders;2016-02-06 21:30;6934;13516;"What did I think of the #GOPDebate ? Not good enough. Watch @nbcsnl instead. https:// vine.co/v/i1qOtTW5W1r";;@nbcsnl;#GOPDebate;"696174056320737280";https://twitter.com/BernieSanders/status/696174056320737280
BernieSanders;2016-02-06 17:47;1333;3885;"These are just a few of the women leading our political revolution in New Hampshire. #FITN pic.twitter.com/d29Hgzbzbd";;;#FITN;"696117984218255360";https://twitter.com/BernieSanders/status/696117984218255360
BernieSanders;2016-02-06 11:23;1564;3234;"Millions of Americans lost their jobs, homes and life savings because of a handful of people on Wall Street. #FITN pic.twitter.com/j9sQoj0EsU";;;#FITN;"696021393230712832";https://twitter.com/BernieSanders/status/696021393230712832
BernieSanders;2016-02-06 08:31;1404;2777;"Executives for coal and gas companies have blocked every attempt to act on climate change and have bought the loyalty of elected officials.";;;;"695978079995334661";https://twitter.com/BernieSanders/status/695978079995334661
BernieSanders;2016-02-05 20:04;1482;3498;"Remember: this government belongs to all of us, not just a few wealthy campaign donors. #NHDems2016 pic.twitter.com/wPeAYwWjUl";;;#NHDems2016;"695790087183998976";https://twitter.com/BernieSanders/status/695790087183998976
BernieSanders;2016-02-05 19:51;1317;3306;"To big pharma we say loud and clear: your days of raising drug prices off the charts are over. #NHdems2016 pic.twitter.com/RJ4h0TQO8D";;;#NHdems2016;"695786914155094016";https://twitter.com/BernieSanders/status/695786914155094016
BernieSanders;2016-02-05 19:40;1579;4987;"On our worst days, it is fair to say we are better than any of the Republicans on their best days. #nhdems2016 pic.twitter.com/f9etamwjNm";;;#nhdems2016;"695784200314556416";https://twitter.com/BernieSanders/status/695784200314556416
BernieSanders;2016-02-05 15:02;4623;9078;"We need to make Election Day a federal holiday to increase voters’ ability to participate.";;;;"695714028111265792";https://twitter.com/BernieSanders/status/695714028111265792
BernieSanders;2016-02-05 09:21;2102;3460;"We must launch a political revolution which engages millions of Americans from all walks of life. https:// amp.twimg.com/v/e552384d-aa0 8-4e1e-959b-34f5f540fcc9 …";;;;"695628235866935296";https://twitter.com/BernieSanders/status/695628235866935296
BernieSanders;2016-02-04 22:15;3989;9717;"On our worst days, it's fair to say we are 100 times better than any Republican candidate. #DemDebate";;;#DemDebate;"695460741172690946";https://twitter.com/BernieSanders/status/695460741172690946
BernieSanders;2016-02-04 22:01;1494;2943;"You aren't going to accomplish what we need for working families as long as big money interests control the US Congress. #DemDebate";;;#DemDebate;"695457234160132097";https://twitter.com/BernieSanders/status/695457234160132097
BernieSanders;2016-02-04 21:51;1284;2876;"I was not only in opposition to NAFTA, I was on the picket line in opposition to NAFTA. #DemDebate";;;#DemDebate;"695454724867264512";https://twitter.com/BernieSanders/status/695454724867264512
BernieSanders;2016-02-04 21:50;1479;2906;"Trade is a good thing. But trade has got to be fair. And the TPP is anything but fair. #DemDebate";;;#DemDebate;"695454480666464256";https://twitter.com/BernieSanders/status/695454480666464256
BernieSanders;2016-02-04 21:48;2902;4971;"One wonders if Flint were a white suburban community what response they'd get. #DebateWithBernie";;;#DebateWithBernie;"695453860899336193";https://twitter.com/BernieSanders/status/695453860899336193
BernieSanders;2016-02-04 21:46;2742;4711;"Children in Flint will be plagued with brain damage and other health problems. There are no excuses. Gov. Snyder should resign. #DemDebate";;;#DemDebate;"695453467268161536";https://twitter.com/BernieSanders/status/695453467268161536
BernieSanders;2016-02-04 21:45;1930;3723;"The death penalty disproportionately impacts African-Americans and Latin@s. We must abolish it. #DemDebate";;@s;#DemDebate;"695453175956926465";https://twitter.com/BernieSanders/status/695453175956926465
BernieSanders;2016-02-04 21:35;1613;3710;"Fewer email questions. More questions about protecting women’s reproductive health. #DemDebate";;;#DemDebate;"695450735274647552";https://twitter.com/BernieSanders/status/695450735274647552
BernieSanders;2016-02-04 21:20;5375;10316;"If you can't afford to take care of our veterans, then don't send them to war. #DemDebate pic.twitter.com/HofCGtXHQF";;;#DemDebate;"695446959608373248";https://twitter.com/BernieSanders/status/695446959608373248
BernieSanders;2016-02-04 21:08;1807;3880;"Experience is important, but so is judgment. And back in 2002 one of us voted the right way on the Iraq War. The other didn't. #DemDebate";;;#DemDebate;"695443931241164800";https://twitter.com/BernieSanders/status/695443931241164800
BernieSanders;2016-02-04 21:01;1928;3598;"It’s easy to apologize for making bad decisions. It’s harder to make the right ones. #DemDebate";;;#DemDebate;"695441982148075520";https://twitter.com/BernieSanders/status/695441982148075520
BernieSanders;2016-02-04 20:42;4190;7571;"I find it strange that the kid who smokes marijuana gets arrested but the crooks on Wall Street get off scot free. #DebateWithBernie";;;#DebateWithBernie;"695437434150998016";https://twitter.com/BernieSanders/status/695437434150998016
BernieSanders;2016-02-04 20:41;2097;3876;"It's hard to be a real progressive and take on the establishment when you've become dependent on Wall St. and drug company money. #DemDebate";;;#DemDebate;"695437111328055300";https://twitter.com/BernieSanders/status/695437111328055300
BernieSanders;2016-02-04 20:34;1390;2216;"Skip the commercials and watch Bernie take on Alan Greenspan. #DemDebate https://www. youtube.com/watch?v=WJaW32 ZTyKE …";;;#DemDebate;"695435307953442817";https://twitter.com/BernieSanders/status/695435307953442817
BernieSanders;2016-02-04 20:22;1252;2540;"I'm not just talking the talk when it comes to campaign finance – I am the only one on stage without a super PAC. #DemDebate";;;#DemDebate;"695432287760961537";https://twitter.com/BernieSanders/status/695432287760961537
BernieSanders;2016-02-04 20:13;2366;4592;"I've been criticized for saying this so let me say it again: I believe health care should be a right, not a privilege. #DemDebate";;;#DemDebate;"695430023549841408";https://twitter.com/BernieSanders/status/695430023549841408
BernieSanders;2016-02-04 20:11;4024;5972;""I don't believe in free college.” - @HillaryClinton";;@HillaryClinton;;"695429511228182528";https://twitter.com/BernieSanders/status/695429511228182528
BernieSanders;2016-02-04 20:09;1810;3639;"Making public colleges and universities tuition free would save families sending kids to college $9,400 a year on average. #DemDebate";;;#DemDebate;"695428952647557122";https://twitter.com/BernieSanders/status/695428952647557122
BernieSanders;2016-02-04 16:28;2036;5241;"I will never hesitate to defend this nation, but I will never send our sons and daughters to war under false pretense.";;;;"695373273006145537";https://twitter.com/BernieSanders/status/695373273006145537
BernieSanders;2016-02-04 10:52;7595;12039;"Donald Trump's racist comments and ideas are not what America is about.";;;;"695288734380478464";https://twitter.com/BernieSanders/status/695288734380478464
BernieSanders;2016-02-04 09:47;1432;3776;"You’re looking at the guy who’s not just talking the talk when it comes to campaign finance – I am walking the walk.";;;;"695272371876265984";https://twitter.com/BernieSanders/status/695272371876265984
BernieSanders;2016-02-03 20:49;2692;5277;"We need a revolution in mental health delivery in this country so people can get the help they need when they need it. #DemTownHall";;;#DemTownHall;"695076711134797824";https://twitter.com/BernieSanders/status/695076711134797824
BernieSanders;2016-02-03 20:47;4039;7897;"Substance abuse and addiction are health issues not criminal issues. #DemTownHall";;;#DemTownHall;"695076220350943233";https://twitter.com/BernieSanders/status/695076220350943233
BernieSanders;2016-02-03 20:18;2538;5445;"My spirituality is that we are all in this together. When children or veterans go hungry it impacts me. #DemTownHall";;;#DemTownHall;"695068870235783168";https://twitter.com/BernieSanders/status/695068870235783168
BernieSanders;2016-02-03 20:11;2582;4814;"A family making $50,000 would save $5,807 a year under my Medicare-for-all plan. #DemTownHall pic.twitter.com/MOeU27dQ5P";;;#DemTownHall;"695067205462007808";https://twitter.com/BernieSanders/status/695067205462007808
BernieSanders;2016-02-03 17:00;8887;11988;"Some other days... pic.twitter.com/7SjQdgiiQr";;;;"695019034585219073";https://twitter.com/BernieSanders/status/695019034585219073
BernieSanders;2016-02-03 13:47;3322;6519;"Most progressives I know were against the war in Iraq. One of the worst foreign policy blunders in the history of the United States.";;;;"694970390456696832";https://twitter.com/BernieSanders/status/694970390456696832
BernieSanders;2016-02-03 13:42;2751;5648;"Most progressives that I know were opposed to the Keystone pipeline from day one. Honestly, it wasn’t that complicated.";;;;"694969242429603840";https://twitter.com/BernieSanders/status/694969242429603840
BernieSanders;2016-02-03 13:39;2307;4318;"Most progressives I know are firm from day 1 in opposition to the Trans-Pacific Partnership. They didn't have to think about it a whole lot.";;;;"694968414809489408";https://twitter.com/BernieSanders/status/694968414809489408
BernieSanders;2016-02-03 13:35;3469;5946;"Most progressives that I know don't raise millions of dollars from Wall Street.";;;;"694967503995457536";https://twitter.com/BernieSanders/status/694967503995457536
BernieSanders;2016-02-03 13:34;5009;9449;"You can be a moderate. You can be a progressive. But you cannot be a moderate and a progressive.";;;;"694967235333484544";https://twitter.com/BernieSanders/status/694967235333484544
BernieSanders;2016-02-03 12:20;3010;5698;"Q. Do you think @HillaryClinton is a progressive? A. Some days, yes. Other days she announces she is a moderate. https:// amp.twimg.com/v/091f7405-c33 8-4c35-b403-897cbdb26e65 …";;@HillaryClinton;;"694948705141542912";https://twitter.com/BernieSanders/status/694948705141542912
BernieSanders;2016-02-03 09:48;5506;8260;""You know, I get accused of being kind of moderate and center... I plead guilty." - @HillaryClinton , Sept. 10, 2015. https:// twitter.com/HillaryClinton /status/694887629284892673 …";;@HillaryClinton;;"694910278111199232";https://twitter.com/BernieSanders/status/694910278111199232
BernieSanders;2016-02-03 09:08;1831;3834;"It's immoral that some in Congress advocate cuts in Social Security yet vote to preserve billions in tax breaks for corporations.";;;;"694900153447276544";https://twitter.com/BernieSanders/status/694900153447276544
BernieSanders;2016-02-02 19:02;2093;4623;"We must end the disgrace of having more people in jail than any other country. Disproportionately African-American and Latino.";;;;"694687277969084417";https://twitter.com/BernieSanders/status/694687277969084417
BernieSanders;2016-02-02 16:07;2426;5845;"In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall Street speculation.";;;;"694643230520901632";https://twitter.com/BernieSanders/status/694643230520901632
BernieSanders;2016-02-02 14:47;2161;6176;"Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. pic.twitter.com/vvEuSt7uwW";;;;"694623180598702082";https://twitter.com/BernieSanders/status/694623180598702082
BernieSanders;2016-02-02 14:12;1267;3500;"We do not represent the interests of the billionaire class, Wall Street or corporate America. We don't want their money.";;;;"694614263948779520";https://twitter.com/BernieSanders/status/694614263948779520
BernieSanders;2016-02-02 10:19;5388;11616;"What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, anything is possible.";;;;"694555657777893376";https://twitter.com/BernieSanders/status/694555657777893376
BernieSanders;2016-02-01 22:56;15265;24924;"We accomplished what the political establishment said was impossible. Don't underestimate us http://www. BernieSanders.com pic.twitter.com/CwH0mhkkT2";;;;"694383813867077632";https://twitter.com/BernieSanders/status/694383813867077632
BernieSanders;2016-02-01 17:14;4449;8649;"Let's be clear. This campaign is not about Bernie Sanders. This campaign is about the needs of the American people. #CaucusForBernie";;;#CaucusForBernie;"694297870237732864";https://twitter.com/BernieSanders/status/694297870237732864
BernieSanders;2016-02-01 16:48;6597;14706;"They say you don't care. They say you won't caucus. They say we can't win. Prove them wrong. #CaucusForBernie https:// amp.twimg.com/v/d616082e-a73 3-4c4b-bcc9-e4a53c9b60f3 …";;;#CaucusForBernie;"694291203831910401";https://twitter.com/BernieSanders/status/694291203831910401
BernieSanders;2016-02-01 14:35;2031;3551;"We win tonight if turnout is high. Bring your friends and family. Come out and #CaucusForBernie in #IowaToday . https:// amp.twimg.com/v/d6904536-1dc 9-4b35-be20-d5a94aa1f46f …";;;#CaucusForBernie #IowaToday;"694257719495110656";https://twitter.com/BernieSanders/status/694257719495110656
BernieSanders;2016-02-01 13:04;3962;6041;"The revolution starts today. Iowa, come out and caucus. https:// berniesanders.com/Iowa/ #CaucusForBernie pic.twitter.com/Bi9NTd7nwM";;;#CaucusForBernie;"694234998585446400";https://twitter.com/BernieSanders/status/694234998585446400
BernieSanders;2016-02-01 11:19;5124;8736;"Iowa, let's make a little bit of history today. Come out and caucus. #IowaTODAY pic.twitter.com/heHAfRUMgR";;;#IowaTODAY;"694208555935662080";https://twitter.com/BernieSanders/status/694208555935662080
BernieSanders;2016-02-01 08:42;3102;6156;"This is our country, and it's time we took it back from the billionaire class. Today, we come together to say, "Enough is enough."";;;;"694168834840760320";https://twitter.com/BernieSanders/status/694168834840760320
BernieSanders;2016-01-31 21:16;2316;5137;"It is absurd that one family (the Waltons of @Walmart ) has more wealth than the bottom 130 million Americans. pic.twitter.com/qohh31E5iq";Des Moines, IA;@Walmart;;"693996382542106625";https://twitter.com/BernieSanders/status/693996382542106625
BernieSanders;2016-01-31 20:57;2101;4228;"We must not accept a nation in which billionaires compete as to the size of their super-yachts, while children in America go hungry.";;;;"693991442541211648";https://twitter.com/BernieSanders/status/693991442541211648
BernieSanders;2016-01-31 20:51;1584;3720;"When you go to the hospital, you should not come out in bankruptcy. pic.twitter.com/HDtRTzAWcm";Des Moines, IA;;;"693990131607347200";https://twitter.com/BernieSanders/status/693990131607347200
BernieSanders;2016-01-31 20:28;1922;4356;"Let me say it loudly and clearly: I believe that health care should be a right, not a privilege. pic.twitter.com/fYI1m0v6Rw";Des Moines, IA;;;"693984262781964288";https://twitter.com/BernieSanders/status/693984262781964288
BernieSanders;2016-01-31 20:16;1273;3709;"I worry very much that our nation is sliding into oligarchy. Together, we're gonna stop that. pic.twitter.com/PGmhz9E5GS";;;;"693981285430067200";https://twitter.com/BernieSanders/status/693981285430067200
BernieSanders;2016-01-31 19:54;1395;3116;"The revolution starts here. The revolution starts now. pic.twitter.com/9DmWXICxxm";;;;"693975667755462656";https://twitter.com/BernieSanders/status/693975667755462656
BernieSanders;2016-01-31 17:53;1882;4353;"Clinton campaign manager Robby Mook just said health care as a right is an idea that "can’t get done in Washington.” Couldn't disagree more.";;;;"693945336172118016";https://twitter.com/BernieSanders/status/693945336172118016
BernieSanders;2016-01-31 17:14;2983;7173;"I do not represent corporate America and I don’t want their money.";;;;"693935312150491136";https://twitter.com/BernieSanders/status/693935312150491136
BernieSanders;2016-01-31 16:37;1901;6215;"I am proud to tell you that I am the only candidate on the Democratic side that does not have a super PAC.";;;;"693926002091634688";https://twitter.com/BernieSanders/status/693926002091634688
BernieSanders;2016-01-31 16:08;755;1693;"Dreamers and young Latin@s getting out the caucus. Don't know how to caucus? It's easy: https:// berniesanders.com/Iowa/caucus/ pic.twitter.com/OTlsirRgSu";;@s;;"693918812412911617";https://twitter.com/BernieSanders/status/693918812412911617
BernieSanders;2016-01-31 15:28;535;1091;"Anupama is asking Iowans to #CaucusForBernie . If you're not in Iowa you can help by going to http:// BernieSanders.com/WIN pic.twitter.com/5lOlXYV86k";;;#CaucusForBernie;"693908625224433665";https://twitter.com/BernieSanders/status/693908625224433665
BernieSanders;2016-01-31 15:22;2964;5119;"We need to create a culture which cannot just be based on the worship of money.";;;;"693907118835965952";https://twitter.com/BernieSanders/status/693907118835965952
BernieSanders;2016-01-31 12:41;884;1951;"Any Democrat looking for a clear choice in the general election should caucus Monday for Sen. Bernie Sanders. http:// qctimes.com/news/opinion/e ditorial/democratic-endorsement-only-sanders-can-shift-the-democratic-paradigm/article_7929ecca-0390-5892-91fa-ad60c835b5af.html …";;;;"693866593139294208";https://twitter.com/BernieSanders/status/693866593139294208
BernieSanders;2016-01-31 11:42;3329;6084;"The reason we are doing well in this campaign is because we are telling the truth. #CaucusForBernie pic.twitter.com/oFfOubzO7J";;;#CaucusForBernie;"693851754354442240";https://twitter.com/BernieSanders/status/693851754354442240
BernieSanders;2016-01-31 10:24;1029;2928;"For the last 40 years the great middle class of this country has been in decline and faith in our political system is now extremely low.";;;;"693832124646846464";https://twitter.com/BernieSanders/status/693832124646846464
BernieSanders;2016-01-31 09:14;1283;2985;"Sec. Clinton and I have differences of opinion. Let’s debate those differences, not go around distorting records. http:// bernie.to/BernieRocksIowa";;;;"693814512017809408";https://twitter.com/BernieSanders/status/693814512017809408
BernieSanders;2016-01-31 08:01;260;878;"Up next I’ll be on ABC’s @ThisWeekABC and CNN’s @CNNSotu . Tune in! pic.twitter.com/fp5DFzCzYT";;@ThisWeekABC @CNNSotu;;"693796137002618880";https://twitter.com/BernieSanders/status/693796137002618880
BernieSanders;2016-01-30 20:56;2287;5276;"Our campaign has come a very long way in eight months. The momentum is with us. #CaucusForBernie pic.twitter.com/4ver1ar1py";;;#CaucusForBernie;"693628835758080001";https://twitter.com/BernieSanders/status/693628835758080001
BernieSanders;2016-01-30 20:50;4769;9425;"Millions of people have been arrested for using marijuana. That is absurd and it is destroying lives. pic.twitter.com/CBM1ofdebw";;;;"693627261568692225";https://twitter.com/BernieSanders/status/693627261568692225
BernieSanders;2016-01-30 19:59;968;2277;"Our job is to substantially increase voter turnout. To get people involved in the political process. #CaucusForBernie";;;#CaucusForBernie;"693614545382670337";https://twitter.com/BernieSanders/status/693614545382670337
BernieSanders;2016-01-30 19:34;482;1145;"Live stream from Iowa City with @vampireweekend @fosterthepeople @jillsobule and others: https:// youtu.be/URHTUro7AA0";;@vampireweekend @fosterthepeople @jillsobule;;"693608258175684608";https://twitter.com/BernieSanders/status/693608258175684608
BernieSanders;2016-01-30 18:36;657;1596;"American families continue to lack the basic necessities of life and struggle to provide a minimal standard of living for their families.";;;;"693593544892633088";https://twitter.com/BernieSanders/status/693593544892633088